Order ID,Order Date,Customer ID,Product ID,Quantity
FDY-03414-903,8/12/2019,94840-49457-UD,A-D-0.5,3
WXT-85291-143,9/4/2019,81414-81273-DK,R-M-0.5,4
QNP-18893-547,10/4/2019,76930-61689-CH,R-L-1,5
DOH-92927-530,2/24/2020,12839-56537-TQ,L-L-0.2,6
HGJ-82768-173,8/26/2021,62741-01322-HU,A-M-1,4
YPT-95383-088,10/3/2021,43439-94003-DW,E-D-2.5,2
OYH-16533-767,6/13/2020,44932-34838-RM,E-L-1,4
DWW-28642-549,3/1/2021,91181-19412-RQ,E-D-0.2,2
CGO-79583-871,3/4/2019,37182-54930-XC,E-D-0.5,1
TFY-52090-386,10/13/2019,08613-17327-XT,E-L-0.5,2
TFY-52090-386,10/13/2019,08613-17327-XT,L-D-0.5,5
NYY-73968-094,8/15/2019,70451-38048-AH,R-D-0.5,6
QEY-71761-460,11/29/2021,35442-75769-PL,R-M-1,2
GKQ-82603-910,1/19/2020,83737-56117-JE,R-L-1,5
IOB-32673-745,5/28/2021,07095-81281-NJ,A-L-0.5,3
YAU-98893-150,1/15/2022,77043-48851-HG,L-M-1,3
XNM-14163-951,12/4/2019,78224-60622-KH,E-L-2.5,6
JPB-45297-000,7/1/2022,83105-86631-IU,R-L-0.2,4
MOU-74341-266,5/7/2019,99358-65399-TC,A-D-0.5,4
DHJ-87461-571,8/23/2020,94525-76037-JP,A-M-1,2
DKM-97676-850,6/2/2020,43439-94003-DW,E-D-0.5,5
UEB-09112-118,1/30/2020,82718-93677-XO,A-M-0.5,4
ORZ-67699-748,2/15/2020,44708-78241-DF,A-M-2.5,6
JXP-28398-485,6/11/2021,23039-93032-FN,A-D-2.5,5
WWH-92259-198,3/11/2022,35256-12529-FT,L-D-1,4
FLR-82914-153,9/9/2021,86100-33488-WP,A-M-2.5,6
AMB-93600-000,5/14/2019,64435-53100-WM,A-L-2.5,1
FEP-36895-658,4/8/2019,44699-43836-UH,R-L-0.2,6
RXW-91413-276,8/15/2020,29588-35679-RG,R-D-2.5,2
RXW-91413-276,8/15/2020,29588-35679-RG,R-M-0.5,1
SDB-77492-188,5/5/2022,64815-54078-HH,E-L-1,5
RZN-65182-395,3/27/2021,59572-41990-XY,L-M-1,6
HDQ-86094-507,4/27/2019,32481-61533-ZJ,E-D-1,6
YXO-79631-417,9/25/2021,31587-92570-HL,L-D-0.5,1
SNF-57032-096,2/13/2020,93832-04799-ID,E-D-0.5,6
DGL-29648-995,7/16/2021,59367-30821-ZQ,L-M-0.2,2
GPU-65651-504,5/11/2022,83947-45528-ET,E-M-2.5,2
OJU-34452-896,2/4/2019,60799-92593-CX,E-L-0.5,1
GZS-50547-887,2/5/2019,61600-55136-UM,E-D-1,2
ESR-54041-053,5/24/2022,59771-90302-OF,A-L-0.5,6
OGD-10781-526,10/4/2020,16880-78077-FB,R-L-0.5,6
FVH-29271-315,6/30/2022,74415-50873-FC,A-D-0.5,3
BNZ-20544-633,10/21/2020,31798-95707-NR,L-L-0.5,4
FUX-85791-078,10/16/2020,59122-08794-WT,A-M-0.2,2
YXP-20078-116,9/23/2020,37238-52421-JJ,R-M-0.5,1
VQV-59984-866,3/8/2019,48854-01899-FN,R-D-0.2,3
JEH-37276-048,6/30/2021,80896-38819-DW,A-L-0.5,3
VYD-28555-589,8/13/2019,29814-01459-RC,R-L-0.5,6
WUG-76466-650,2/22/2021,43439-94003-DW,L-D-0.5,3
RJV-08261-583,3/26/2022,48497-29281-FE,A-D-0.2,5
PMR-56062-609,1/10/2020,43605-12616-YH,E-D-0.5,3
XLD-12920-505,5/1/2019,21907-75962-VB,E-L-0.5,6
UBW-50312-037,2/9/2020,69503-12127-YD,A-L-2.5,4
QAW-05889-019,12/29/2021,68810-07329-EU,L-M-0.5,5
EPT-12715-397,9/9/2020,08478-75251-OG,A-D-0.2,6
DHT-93810-053,9/16/2021,17005-82030-EA,E-L-1,5
DMY-96037-963,10/26/2020,42179-95059-DO,L-D-0.2,3
MBM-55936-917,3/12/2019,55989-39849-WO,L-D-0.5,3
TPA-93614-840,2/18/2021,28932-49296-TM,E-D-0.5,2
WDM-77521-710,10/29/2020,86144-10144-CB,A-M-0.5,2
EIP-19142-462,9/6/2021,60973-72562-DQ,E-L-1,6
EIP-19142-462,9/6/2021,60973-72562-DQ,A-L-0.2,1
ZZL-76364-387,9/9/2020,11263-86515-VU,R-L-2.5,4
GMF-18638-786,9/26/2021,60004-62976-NI,L-D-0.5,6
TDJ-20844-787,11/5/2020,77876-28498-HI,A-L-0.5,5
BWK-39400-446,9/12/2019,61302-06948-EH,L-D-0.5,4
LCB-02099-995,7/31/2019,06757-96251-UH,A-D-0.2,6
UBA-43678-174,3/15/2019,44530-75983-OD,E-D-2.5,6
UDH-24280-432,5/16/2021,44865-58249-RY,L-L-1,4
IDQ-20193-502,5/6/2019,36021-61205-DF,L-M-0.2,2
DJG-14442-608,2/6/2019,75716-12782-SS,R-D-1,3
DWB-61381-370,4/9/2021,11812-00461-KH,L-L-0.2,2
FRD-17347-990,5/20/2020,46681-78850-ZW,A-D-1,4
YPP-27450-525,12/2/2020,01932-87052-KO,E-M-0.5,3
EFC-39577-424,8/8/2021,16046-34805-ZF,E-M-1,5
LAW-80062-016,2/3/2022,34546-70516-LR,E-M-0.5,6
WKL-27981-758,4/8/2022,73699-93557-FZ,A-M-2.5,2
VRT-39834-265,1/7/2021,86686-37462-CK,L-L-1,3
QTC-71005-730,9/2/2021,14298-02150-KH,A-L-0.2,4
TNX-09857-717,11/4/2021,48675-07824-HJ,L-M-1,6
JZV-43874-185,8/2/2021,18551-80943-YQ,A-M-1,5
ICF-17486-106,1/27/2020,19196-09748-DB,L-L-2.5,1
BMK-49520-383,12/3/2019,72233-08665-IP,R-L-0.2,3
HTS-15020-632,8/6/2019,53817-13148-RK,R-M-0.2,3
YLE-18247-749,3/11/2020,92227-49331-QR,A-L-0.5,3
KJJ-12573-591,9/18/2021,12997-41076-FQ,A-L-2.5,1
RGU-43561-950,11/7/2020,44220-00348-MB,A-L-2.5,5
JSN-73975-443,6/27/2022,93047-98331-DD,L-M-0.5,1
WNR-71736-993,2/5/2020,16880-78077-FB,L-D-0.5,4
WNR-71736-993,2/5/2020,16880-78077-FB,A-D-2.5,6
HNI-91338-546,2/7/2020,67285-75317-XI,A-D-0.5,5
CYH-53243-218,12/18/2020,88167-57964-PH,R-M-0.5,3
SVD-75407-177,8/23/2021,16106-36039-QS,E-L-0.5,3
NVN-66443-451,8/20/2021,98921-82417-GN,R-D-1,2
JUA-13580-095,4/1/2019,55265-75151-AK,R-L-0.2,4
ACY-56225-839,1/28/2021,47386-50743-FG,A-M-2.5,3
QBB-07903-622,10/21/2019,32622-54551-UC,R-L-1,5
JLJ-81802-619,6/20/2021,16880-78077-FB,A-L-1,6
HFT-77191-168,11/4/2021,48419-02347-XP,R-D-0.2,2
SZR-35951-530,4/5/2021,14121-20527-OJ,E-D-2.5,3
IKL-95976-565,12/9/2019,53486-73919-BQ,A-M-1,2
XEY-48929-474,1/2/2022,21889-94615-WT,L-M-2.5,6
SQT-07286-736,12/8/2019,87726-16941-QW,A-M-1,6
QDU-45390-361,11/28/2021,03677-09134-BC,E-M-0.5,1
RUJ-30649-712,3/11/2022,93224-71517-WV,L-L-0.2,2
WSV-49732-075,1/17/2021,76263-95145-GJ,L-D-2.5,1
VJF-46305-323,1/18/2019,68555-89840-GZ,L-D-0.5,2
CXD-74176-600,4/7/2019,70624-19112-AO,E-L-0.5,4
ADX-50674-975,2/3/2021,58916-61837-QH,A-M-2.5,4
RRP-51647-420,4/18/2019,89292-52335-YZ,E-D-1,3
PKJ-99134-523,7/7/2021,77284-34297-YY,R-L-0.5,5
FZQ-29439-457,2/23/2021,50449-80974-BZ,E-L-0.2,5
USN-68115-161,8/10/2021,08120-16183-AW,E-M-0.2,6
IXU-20263-532,11/15/2019,68044-89277-ML,L-M-2.5,2
CBT-15092-420,12/17/2019,71364-35210-HS,L-M-0.5,1
PKQ-46841-696,3/18/2020,37177-68797-ON,R-M-0.5,3
XDU-05471-219,6/6/2022,60308-06944-GS,R-L-0.5,1
NID-20149-329,5/20/2021,49888-39458-PF,R-D-0.2,2
SVU-27222-213,1/11/2021,60748-46813-DZ,L-L-0.2,5
RWI-84131-848,2/22/2019,16385-11286-NX,R-D-2.5,2
GUU-40666-525,11/24/2021,68555-89840-GZ,A-L-0.2,3
SCN-51395-066,1/18/2022,72164-90254-EJ,L-L-0.5,4
ULA-24644-321,8/13/2021,67010-92988-CT,R-D-2.5,4
EOL-92666-762,1/11/2020,15776-91507-GT,L-L-0.2,2
AJV-18231-334,7/5/2020,23473-41001-CD,R-D-2.5,2
ZQI-47236-301,7/25/2019,23446-47798-ID,L-L-0.5,5
ZCR-15721-658,5/26/2022,28327-84469-ND,A-M-1,4
QEW-47945-682,1/10/2020,42466-87067-DT,L-L-0.2,5
PSY-45485-542,5/17/2019,62246-99443-HF,R-D-0.5,3
BAQ-74241-156,7/24/2020,99869-55718-UU,R-D-0.2,4
BVU-77367-451,10/20/2020,77421-46059-RY,A-D-1,5
TJE-91516-344,9/22/2019,49894-06550-OQ,E-M-1,2
LIS-96202-702,6/7/2020,72028-63343-SU,L-D-2.5,4
VIO-27668-766,12/15/2019,10074-20104-NN,R-D-2.5,1
ZVG-20473-043,12/6/2020,71769-10219-IM,A-D-0.2,3
KGZ-56395-231,12/6/2021,22221-71106-JD,A-D-0.5,1
CUU-92244-729,7/11/2020,99735-44927-OL,E-M-1,3
EHE-94714-312,6/28/2021,27132-68907-RC,E-L-0.2,5
RTL-16205-161,4/5/2022,90440-62727-HI,A-M-0.5,1
GTS-22482-014,3/24/2022,36769-16558-SX,L-M-2.5,4
DYG-25473-881,2/8/2020,10138-31681-SD,A-D-0.2,2
HTR-21838-286,2/11/2022,24669-76297-SF,A-L-1,2
KYG-28296-920,7/2/2020,78050-20355-DI,E-M-2.5,1
NNB-20459-430,7/25/2022,79825-17822-UH,L-M-0.2,2
FEK-14025-351,3/19/2021,03990-21586-MQ,E-L-0.2,6
AWH-16980-469,5/11/2020,27493-46921-TZ,L-M-0.2,6
ZPW-31329-741,6/8/2019,27132-68907-RC,R-D-1,6
ZPW-31329-741,6/8/2019,27132-68907-RC,E-M-2.5,4
ZPW-31329-741,6/8/2019,27132-68907-RC,E-M-0.2,1
UBI-83843-396,10/9/2019,58816-74064-TF,R-L-1,2
VID-40587-569,2/20/2021,09818-59895-EH,E-D-2.5,5
KBB-52530-416,11/21/2019,06488-46303-IZ,L-D-2.5,2
ISJ-48676-420,10/10/2021,93046-67561-AY,L-L-0.5,6
MIF-17920-768,8/5/2021,68946-40750-LK,R-L-0.2,6
CPX-19312-088,7/31/2020,38387-64959-WW,L-M-0.5,6
RXI-67978-260,9/19/2020,48418-60841-CC,E-D-1,6
LKE-14821-285,5/3/2020,13736-92418-JS,R-M-0.2,5
LRK-97117-150,7/8/2019,33000-22405-LO,L-L-1,6
IGK-51227-573,10/26/2019,46959-60474-LT,L-D-0.5,2
ZAY-43009-775,9/27/2020,73431-39823-UP,L-D-0.2,6
EMA-63190-618,2/28/2022,90993-98984-JK,E-M-0.2,1
FBI-35855-418,9/16/2020,06552-04430-AG,R-M-0.5,6
TXB-80533-417,10/28/2020,54597-57004-QM,L-L-1,2
MBM-00112-248,9/2/2019,50238-24377-ZS,L-L-1,5
EUO-69145-988,8/30/2021,60370-41934-IF,E-D-0.2,3
GYA-80327-368,6/4/2021,06899-54551-EH,A-D-1,4
TNW-41601-420,11/24/2020,66458-91190-YC,R-M-1,5
ALR-62963-723,6/21/2020,80463-43913-WZ,R-D-0.2,3
JIG-27636-870,7/13/2020,67204-04870-LG,R-L-1,4
CTE-31437-326,1/2/2019,22721-63196-UJ,R-M-0.2,4
CTE-31437-326,1/2/2019,22721-63196-UJ,E-M-0.2,4
CTE-31437-326,1/2/2019,22721-63196-UJ,L-D-1,4
CTE-31437-326,1/2/2019,22721-63196-UJ,L-L-0.2,3
SLD-63003-334,2/17/2022,55515-37571-RS,L-M-0.2,6
BXN-64230-789,12/19/2020,25598-77476-CB,A-L-1,2
XEE-37895-169,2/20/2019,14888-85625-TM,A-L-2.5,3
ZTX-80764-911,1/14/2021,92793-68332-NR,L-D-0.5,6
WVT-88135-549,11/16/2019,66458-91190-YC,A-D-1,3
IPA-94170-889,12/4/2019,64439-27325-LG,R-L-0.2,3
YQL-63755-365,7/31/2020,78570-76770-LB,A-M-0.2,4
RKW-81145-984,3/11/2019,98661-69719-VI,L-L-1,3
MBT-23379-866,5/10/2022,82990-92703-IX,L-L-1,5
GEJ-39834-935,12/25/2021,49412-86877-VY,L-M-0.2,6
KRW-91640-596,4/22/2022,70879-00984-FJ,R-L-0.5,3
AOT-70449-651,6/11/2022,53414-73391-CR,R-D-2.5,5
DGC-21813-731,4/27/2022,43606-83072-OA,L-D-0.2,2
JBE-92943-643,12/29/2020,84466-22864-CE,E-D-2.5,5
ZIL-34948-499,7/14/2020,66458-91190-YC,A-D-0.5,2
JSU-23781-256,9/7/2021,76499-89100-JQ,L-D-0.2,1
JSU-23781-256,9/7/2021,76499-89100-JQ,R-M-1,4
VPX-44956-367,6/9/2019,39582-35773-ZJ,R-M-0.5,5
VTB-46451-959,10/25/2020,66240-46962-IO,L-D-2.5,1
DNZ-11665-950,2/28/2021,10637-45522-ID,L-L-2.5,2
ITR-54735-364,7/26/2020,92599-58687-CS,R-D-0.2,5
YDS-02797-307,6/5/2022,06058-48844-PI,E-M-2.5,4
BPG-68988-842,2/21/2019,53631-24432-SY,E-M-0.5,5
XZG-51938-658,4/5/2020,18275-73980-KL,E-L-0.5,6
KAR-24978-271,1/10/2019,23187-65750-HZ,R-M-1,6
FQK-28730-361,4/12/2022,22725-79522-GP,R-M-1,6
BGB-67996-089,1/30/2022,06279-72603-JE,R-D-1,5
XMC-20620-809,5/14/2021,83543-79246-ON,E-M-0.5,2
ZSO-58292-191,6/12/2022,66794-66795-VW,R-D-0.5,4
LWJ-06793-303,1/2/2022,95424-67020-AP,R-M-2.5,2
FLM-82229-989,1/24/2022,73017-69644-MS,L-L-0.2,2
CPV-90280-133,3/20/2019,66458-91190-YC,R-D-0.2,3
OGW-60685-912,11/21/2020,67423-10113-LM,E-D-2.5,4
DEC-11160-362,10/13/2021,48582-05061-RY,R-D-0.2,4
WCT-07869-499,10/19/2021,32031-49093-KE,R-D-0.5,5
FHD-89872-325,4/29/2019,31715-98714-OO,L-L-1,4
AZF-45991-584,10/12/2019,73759-17258-KA,A-D-2.5,1
MDG-14481-513,5/19/2021,64897-79178-MH,A-M-2.5,4
OFN-49424-848,7/3/2021,73346-85564-JB,R-L-2.5,2
NFA-03411-746,2/8/2020,07476-13102-NJ,A-L-0.5,2
CYM-74988-450,10/16/2020,87223-37422-SK,L-D-0.2,4
WTV-24996-658,10/23/2020,57837-15577-YK,E-D-2.5,3
DSL-69915-544,3/10/2021,10142-55267-YO,R-L-0.2,3
NBT-35757-542,7/7/2021,73647-66148-VM,E-L-0.2,3
OYU-25085-528,2/5/2021,10142-55267-YO,E-L-0.2,4
XCG-07109-195,12/11/2020,92976-19453-DT,L-D-0.2,6
YZA-25234-630,5/13/2022,89757-51438-HX,E-D-0.2,2
OKU-29966-417,10/23/2019,76192-13390-HZ,E-L-0.2,4
MEX-29350-659,9/11/2020,02009-87294-SY,E-M-1,5
NOY-99738-977,9/29/2019,82872-34456-LJ,R-L-2.5,2
TCR-01064-030,3/3/2021,13181-04387-LI,E-M-1,6
YUL-42750-776,11/23/2021,24845-36117-TI,L-M-0.2,2
XQJ-86887-506,11/6/2021,66458-91190-YC,E-L-1,4
CUN-90044-279,1/29/2021,86646-65810-TD,L-D-0.2,4
ICC-73030-502,4/16/2022,59480-02795-IU,A-L-1,3
ADP-04506-084,7/24/2021,61809-87758-LJ,E-M-2.5,6
PNU-22150-408,8/11/2019,77408-43873-RS,A-D-0.2,6
VSQ-07182-513,7/23/2019,18366-65239-WF,L-L-0.2,6
SPF-31673-217,6/9/2020,19485-98072-PS,E-M-1,6
NEX-63825-598,2/22/2020,72072-33025-SD,R-L-0.5,2
XPG-66112-335,7/19/2020,58118-22461-GC,R-D-2.5,4
NSQ-72210-345,9/20/2021,90940-63327-DJ,A-M-0.2,6
XRR-28376-277,5/2/2021,64481-42546-II,R-L-2.5,6
WHQ-25197-475,11/26/2021,27536-28463-NJ,L-L-0.2,4
HMB-30634-745,2/18/2020,19485-98072-PS,A-D-2.5,6
XTL-68000-371,4/7/2020,70140-82812-KD,A-M-0.5,4
YES-51109-625,1/31/2022,91895-55605-LS,E-L-0.5,4
EAY-89850-211,2/19/2019,43155-71724-XP,A-D-0.2,2
IOQ-84840-827,11/12/2019,32038-81174-JF,A-M-1,6
FBD-56220-430,5/16/2022,59205-20324-NB,R-L-0.2,6
COV-52659-202,2/12/2021,99899-54612-NX,L-M-2.5,2
YUO-76652-814,4/4/2021,26248-84194-FI,A-D-0.2,6
PBT-36926-102,8/2/2021,19485-98072-PS,L-M-1,4
BLV-60087-454,6/8/2022,84493-71314-WX,E-L-0.2,3
BLV-60087-454,6/8/2022,84493-71314-WX,A-M-0.5,5
QYC-63914-195,5/14/2020,39789-43945-IV,E-L-1,3
OIB-77163-890,12/25/2020,38972-89678-ZM,E-L-0.5,5
SGS-87525-238,7/5/2021,91465-84526-IJ,E-D-1,5
GQR-12490-152,3/14/2019,22832-98538-RB,R-L-0.2,1
UOJ-28238-299,3/7/2021,30844-91890-ZA,R-L-0.2,6
ETD-58130-674,11/5/2021,05325-97750-WP,E-M-0.5,2
UPF-60123-025,2/6/2020,88992-49081-AT,R-L-2.5,3
NQS-01613-687,3/12/2021,10204-31464-SA,L-D-0.5,1
MGH-36050-573,8/3/2020,75156-80911-YT,R-M-0.5,2
UVF-59322-459,7/25/2019,53971-49906-PZ,E-L-2.5,6
VET-41158-896,4/29/2020,10728-17633-ST,E-M-2.5,2
XYL-52196-459,5/2/2019,13549-65017-VE,R-D-0.2,3
BPZ-51283-916,8/29/2021,87688-42420-TO,A-M-2.5,2
VQW-91903-926,3/13/2020,05325-97750-WP,E-D-2.5,1
OLF-77983-457,2/16/2019,51901-35210-UI,A-L-2.5,2
MVI-04946-827,11/27/2021,62483-50867-OM,E-L-1,1
UOG-94188-104,11/23/2021,92753-50029-SD,A-M-0.5,5
DSN-15872-519,12/2/2021,53809-98498-SN,L-L-2.5,4
OUQ-73954-002,1/6/2019,66308-13503-KD,R-M-0.2,4
LGL-16843-667,5/5/2021,82458-87830-JE,A-D-0.2,4
TCC-89722-031,10/23/2021,41611-34336-WT,L-D-0.5,1
TRA-79507-007,12/16/2019,70089-27418-UJ,R-L-2.5,4
MZJ-77284-941,5/18/2019,99978-56910-BN,E-L-0.2,5
AXN-57779-891,7/14/2019,09668-23340-IC,R-M-0.2,3
PJB-15659-994,11/13/2020,39457-62611-YK,L-D-2.5,4
LTS-03470-353,7/16/2020,90985-89807-RW,A-L-2.5,5
UMM-28497-689,11/3/2020,05325-97750-WP,L-L-2.5,3
MJZ-93232-402,3/20/2022,17816-67941-ZS,E-D-0.2,1
UHW-74617-126,2/16/2022,90816-65619-LM,E-D-2.5,2
RIK-61730-794,11/12/2020,69761-61146-KD,L-M-0.2,6
IDJ-55379-750,10/5/2019,24040-20817-QB,R-M-1,4
OHX-11953-965,10/1/2019,19524-21432-XP,E-L-2.5,2
TVV-42245-088,3/6/2020,14398-43114-RV,A-M-0.2,4
DYP-74337-787,10/23/2019,41486-52502-QQ,R-M-0.5,1
OKA-93124-100,4/23/2020,05325-97750-WP,R-M-0.5,5
IXW-20780-268,6/24/2020,20236-64364-QL,L-L-2.5,2
NGG-24006-937,3/16/2021,29102-40100-TZ,E-M-2.5,4
JZC-31180-557,4/7/2020,09171-42203-EB,L-M-2.5,1
ZMU-63715-204,9/30/2021,29060-75856-UI,E-D-1,6
GND-08192-056,5/1/2022,17088-16989-PL,L-D-0.5,2
RYY-38961-093,1/21/2021,14756-18321-CL,A-M-0.2,6
CVA-64996-969,6/24/2020,13324-78688-MI,A-L-1,6
XTH-67276-442,3/3/2019,73799-04749-BM,L-M-2.5,4
PVU-02950-470,1/28/2021,01927-46702-YT,E-D-1,1
XSN-26809-910,6/28/2020,80467-17137-TO,E-M-2.5,2
UDN-88321-005,7/5/2020,14640-87215-BK,R-L-0.5,5
EXP-21628-670,3/2/2019,94447-35885-HK,A-M-2.5,3
VGM-24161-361,5/1/2022,71034-49694-CS,E-M-2.5,2
PKN-19556-918,4/29/2022,00445-42781-KX,E-L-0.2,6
PKN-19556-918,4/29/2022,00445-42781-KX,L-D-0.5,4
PKN-19556-918,4/29/2022,00445-42781-KX,A-D-0.2,1
PKN-19556-918,4/29/2022,00445-42781-KX,R-D-2.5,5
DXQ-44537-297,8/6/2020,96116-24737-LV,E-L-0.5,4
BPC-54727-307,12/21/2019,18684-73088-YL,R-L-1,4
KSH-47717-456,4/19/2020,74671-55639-TU,L-M-1,3
ANK-59436-446,1/17/2022,17488-65879-XL,E-L-0.5,4
AYY-83051-752,1/22/2019,46431-09298-OU,L-L-1,6
CSW-59644-267,2/28/2020,60378-26473-FE,E-M-2.5,1
ITY-92466-909,8/7/2019,34927-68586-ZV,A-M-2.5,3
IGW-04801-466,5/15/2021,29051-27555-GD,L-D-0.2,1
LJN-34281-921,12/17/2021,52143-35672-JF,R-L-2.5,5
BWZ-46364-547,9/9/2021,64918-67725-MN,R-L-1,3
SBC-95710-706,2/19/2020,85634-61759-ND,E-M-0.2,2
WRN-55114-031,6/29/2020,40180-22940-QB,E-L-2.5,3
TZU-64255-831,5/13/2022,34666-76738-SQ,R-D-2.5,2
JVF-91003-729,10/2/2020,98536-88616-FF,A-D-2.5,3
MVB-22135-665,12/2/2021,55621-06130-SA,A-D-1,1
CKS-47815-571,11/2/2021,45666-86771-EH,L-L-0.5,3
OAW-17338-101,2/23/2020,52143-35672-JF,R-D-0.2,6
ALP-37623-536,7/3/2020,24689-69376-XX,L-L-1,6
WMU-87639-108,2/11/2019,71891-51101-VQ,R-D-0.5,1
USN-44968-231,9/10/2020,71749-05400-CN,R-L-1,4
YZG-20575-451,3/2/2020,64845-00270-NO,L-L-1,4
HTH-52867-812,6/28/2021,29851-36402-UX,A-M-2.5,4
FWU-44971-444,1/11/2019,12190-25421-WM,A-D-2.5,3
EQI-82205-066,9/20/2019,52316-30571-GD,R-M-2.5,2
NAR-00747-074,10/16/2021,23243-92649-RY,L-D-1,4
JYR-22052-185,1/1/2020,39528-19971-OR,A-M-0.5,2
XKO-54097-932,3/10/2022,32743-78448-KT,E-M-0.5,3
HXA-72415-025,5/12/2022,93417-12322-YB,A-D-2.5,2
MJF-20065-335,9/10/2020,56891-86662-UY,E-L-0.5,6
GFI-83300-059,10/16/2021,40414-26467-VE,A-M-0.2,6
WJR-51493-682,6/17/2021,87858-83734-RK,L-D-2.5,5
SHP-55648-472,3/30/2019,46818-20198-GB,A-M-1,6
HYR-03455-684,12/19/2021,29808-89098-XD,E-D-1,6
HYR-03455-684,12/19/2021,29808-89098-XD,L-D-0.2,2
